date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:57:47	19261/19261	---MCZ	200	added ('OK')	text/html	date:Sat,%2025%20Dec%202021%2004:57:50%20GMT	https://nitp.ncdc.gov.ng/qrviewer/1079688	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/qrviewer/1079688.html	(from )
04:57:47	744/744	---MCZ	200	added ('OK')	text/plain	etag:W/%2288d-5c79ef56ee900%22	https://nitp.ncdc.gov.ng/robots.txt		(from )
04:57:48	13226/13226	---M--	200	added ('OK')	image/jpeg	etag:%2233aa-5c6de29084340%22	https://nitp.ncdc.gov.ng/sites/default/files/indexcoat_0_0.jpg	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/default/files/indexcoat_0_0.jpg	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:48	90579/90579	---MCZ	200	added ('OK')	text/css	etag:W/%22163d7-5c6d9df2ca080%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/bootstrap/css/bootstrap.css	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/bootstrap/css/bootstrap.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:48	2990/2990	---MCZ	200	added ('OK')	text/css	etag:W/%221534-5c79ef56ee900-gzip%22	https://nitp.ncdc.gov.ng/modules/system/system.base.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/modules/system/system.base753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:48	1398/1398	---MCZ	200	added ('OK')	text/css	etag:W/%227f3-5c79ef56ee900-gzip%22	https://nitp.ncdc.gov.ng/modules/system/system.menus.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/modules/system/system.menus753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:48	735/735	---MCZ	200	added ('OK')	text/css	etag:W/%223c1-5c79ef56ee900-gzip%22	https://nitp.ncdc.gov.ng/modules/system/system.messages.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/modules/system/system.messages753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:49	2384/2384	---MCZ	200	added ('OK')	text/css	etag:W/%22e7f-5c79ef56ee900-gzip%22	https://nitp.ncdc.gov.ng/modules/system/system.theme.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/modules/system/system.theme753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:49	415/415	---MCZ	200	added ('OK')	text/css	etag:W/%22226-5c79ef56ee900-gzip%22	https://nitp.ncdc.gov.ng/modules/field/theme/field.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/modules/field/theme/field753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:49	823/823	---MCZ	200	added ('OK')	text/css	etag:W/%223df-5ba6ae0f4e9c0-gzip%22	https://nitp.ncdc.gov.ng/sites/all/modules/logintoboggan/logintoboggan.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/modules/logintoboggan/logintoboggan753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:49	119/119	---MCZ	200	added ('OK')	text/css	etag:W/%2290-5c79ef56ee900-gzip%22	https://nitp.ncdc.gov.ng/modules/node/node.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/modules/node/node753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:50	1248/1248	---MCZ	200	added ('OK')	text/css	etag:W/%22723-5c79ef56ee900-gzip%22	https://nitp.ncdc.gov.ng/modules/user/user.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/modules/user/user753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:50	506/506	---MCZ	200	added ('OK')	text/css	etag:W/%222c3-5cea048769c94-gzip%22	https://nitp.ncdc.gov.ng/sites/all/modules/views/css/views.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/modules/views/css/views753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:50	282/282	---MCZ	200	added ('OK')	text/css	etag:W/%221af-5cdadffab3580-gzip%22	https://nitp.ncdc.gov.ng/sites/all/modules/ckeditor/css/ckeditor.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/modules/ckeditor/css/ckeditor753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:50	439/439	---MCZ	200	added ('OK')	text/css	etag:W/%221fd-5ba6ae0f4e9c0-gzip%22	https://nitp.ncdc.gov.ng/sites/all/modules/ctools/css/ctools.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/modules/ctools/css/ctools753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:50	602/602	---MCZ	200	added ('OK')	text/css	etag:W/%22312-5adfe9776d880-gzip%22	https://nitp.ncdc.gov.ng/sites/all/modules/panels/css/panels.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/modules/panels/css/panels753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:51	3636/3636	---MCZ	200	added ('OK')	text/css	etag:W/%22125b-5c6d9defed9c0-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/owl-carousel/owl.carousel.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/owl-carousel/owl.carousel753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:51	21789/21789	---MCZ	200	added ('OK')	text/css	etag:W/%226691-5c6d9df69a980-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/font-awesome/css/font-awesome.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/font-awesome/css/font-awesome753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:51	1055/1055	---MCZ	200	added ('OK')	text/css	etag:W/%22516-5c6d9deef9780-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/owl-carousel/owl.theme.default.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/owl-carousel/owl.theme.default753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:51	19717/19717	---MCZ	200	added ('OK')	text/css	etag:W/%224db0-5c6d9df2ca080-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/css/prettyPhoto.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/css/prettyPhoto753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:51	3482/3482	---MCZ	200	added ('OK')	text/css	etag:W/%22101e-5c6d9df1d5e40-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/circle-flip-slideshow/css/component.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/circle-flip-slideshow/css/component753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:52	5734/5734	---MCZ	200	added ('OK')	text/css	etag:W/%221d2b-5c6d9ddec3140-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/magnific-popup/magnific-popup.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/magnific-popup/magnific-popup753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:52	18098/18098	---MCZ	200	added ('OK')	text/css	etag:W/%2254b7-5c6d9de47bec0-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/mediaelementplayer.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/mediaelementplayer753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:52	934/934	---MCZ	200	added ('OK')	text/css	etag:W/%22509-5c6d9dddcef00-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/isotope/jquery.isotope.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/isotope/jquery.isotope753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:52	36020/36020	---MCZ	200	added ('OK')	text/css	etag:W/%22ac71-5c6d9d64b1140-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-elements.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-elements753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:52	22119/22119	---MCZ	200	added ('OK')	text/css	etag:W/%2271b6-5c6d9d678d800-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-animate.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-animate753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:53	4664/4664	---MCZ	200	added ('OK')	text/css	etag:W/%2216d2-5c6d9d64b1140-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-blog.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-blog753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:53	34146/34146	---MCZ	200	added ('OK')	text/css	etag:W/%229df0-5c6d9d63bcf00-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:53	9043/9043	---MCZ	200	added ('OK')	text/css	etag:W/%222eab-5c6d9d64b1140-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-responsive.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-responsive753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:53	17703/17703	---MCZ	200	added ('OK')	text/css	etag:W/%224fda-5c6d9d66995c0-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/drupal-styles.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/themes/Porto/css/drupal-styles753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:54	13881/13881	---MCZ	200	added ('OK')	text/css	etag:W/%223f6a-5d22d5c048dba-gzip%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto_sub/css/custom.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/themes/Porto_sub/css/custom753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:54	5211/5211	---MCZ	200	added ('OK')	text/css	etag:W/%221726-5d3e801631bb6-gzip%22	https://nitp.ncdc.gov.ng/sites/default/files/less/J1GH-Rzbmbh24Om_SCwY0g050fr2_bxb4g0I0CeJ69s/sites/all/themes/Porto/css/less/skin.RhlunGqbZUGq6wVfBEflCycFIIFdR2jRnGPZcmBffu8.css?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/default/files/less/J1GH-Rzbmbh24Om_SCwY0g050fr2_bxb4g0I0CeJ69s/sites/all/themes/Porto/css/less/skin.RhlunGqbZUGq6wVfBEflCycFIIFdR2jRnGPZcmBffu8753d.css	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:54	85578/85578	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214e4a-5adee1d3e5800%22	https://nitp.ncdc.gov.ng/sites/all/modules/jquery_update/replace/jquery/2.2/jquery.min.js?v=2.2.4	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/modules/jquery_update/replace/jquery/2.2/jquery.min9c45.js	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:54	1284/1284	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d57-5c79ef56ee900%22	https://nitp.ncdc.gov.ng/misc/jquery-extend-3.4.0.js?v=2.2.4	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/misc/jquery-extend-3.4.09c45.js	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:54	3654/3654	---MCZ	200	added ('OK')	application/javascript	etag:W/%223155-5c79ef56ee900%22	https://nitp.ncdc.gov.ng/misc/jquery-html-prefilter-3.5.0-backport.js?v=2.2.4	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/misc/jquery-html-prefilter-3.5.0-backport9c45.js	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:55	466/466	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b9e-5c79ef56ee900%22	https://nitp.ncdc.gov.ng/misc/jquery.once.js?v=1.2	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/misc/jquery.once7839.js	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:55	6796/6796	---MCZ	200	added ('OK')	application/javascript	etag:W/%225027-5c79ef56ee900-gzip%22	https://nitp.ncdc.gov.ng/misc/drupal.js?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/misc/drupal753d.js	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:55	3699/3699	---MCZ	200	added ('OK')	application/javascript	etag:W/%221705-54eae2fdf6980-gzip%22	https://nitp.ncdc.gov.ng/sites/all/modules/highcharttable/js/highcharttable.js?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/modules/highcharttable/js/highcharttable753d.js	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:55	226496/226496	---MCZ	200	added ('OK')	application/javascript	etag:%22374c0-5ba07c50c2c40-gzip%22	https://nitp.ncdc.gov.ng/sites/all/modules/chartman/js/Chart.bundle.min.js?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/modules/chartman/js/Chart.bundle.min753d.js	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:55	1902/1902	---MCZ	200	added ('OK')	application/javascript	etag:W/%22117e-5ba07c4fcea00-gzip%22	https://nitp.ncdc.gov.ng/sites/all/modules/chartman/js/chartmanbase.js?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/modules/chartman/js/chartmanbase753d.js	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:56	1836/1836	---MCZ	200	added ('OK')	application/javascript	etag:W/%22915-5ba07c4fcea00-gzip%22	https://nitp.ncdc.gov.ng/sites/all/modules/chartman/js/chartman.js?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/modules/chartman/js/chartman753d.js	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:56	2477/2477	---MCZ	200	added ('OK')	application/javascript	etag:W/%2210e6-5bac2dfb29dc0-gzip%22	https://nitp.ncdc.gov.ng/sites/all/modules/chartman2/js/chartman2.js?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/modules/chartman2/js/chartman2753d.js	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
04:57:56	2361/2361	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fdf-5d2e025638011-gzip%22	https://nitp.ncdc.gov.ng/sites/all/modules/nitp/hidetestfields/hidetestfields.js?r4ms9k	C:/Users/Andre/Desktop/Fiasco2/qr%20code%20viewer/nitp.ncdc.gov.ng/sites/all/modules/nitp/hidetestfields/hidetestfields753d.js	(from https://nitp.ncdc.gov.ng/qrviewer/1079688)
